ssn,orgno,resourceid
06897298986,313175650,testressurs-tilgangspakke-org-varehandel-1
13886597686,311037625,testressurs-tilgangspakke-org-jordbruk-1
30836198561,314252330,testressurs-tilgangspakke-org-saeravgifter-1
13020576469,625392179,testressurs-tilgangspakke-org-kunst-og-underholdning-1
02875997702,624534905,testressurs-tilgangspakke-org-baerekraft-1
27847097162,624534905,testressurs-tilgangspakke-org-baerekraft-1
31907296930,314255933,testressurs-tilgangspakke-org-sykefravaer-1
03904797285,213197452,testressurs-tilgangspakke-org-damp-varmtvann-1
22916699577,313466221,testressurs-tilgangspakke-org-yrkesskade-1
16916099618,310307548,testressurs-tilgangspakke-org-ansettelsesforhold-1
05924999529,312230992,testressurs-tilgangspakke-org-attester-1
15910098907,314246640,testressurs-tilgangspakke-org-kommuneoverlege-1
15910098907,314246640,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
13859797037,310846198,testressurs-tilgangspakke-org-toll-1
19080308372,608384782,testressurs-tilgangspakke-org-avfall-behandle-gjenvinne-1
01017500607,620711241,testressurs-tilgangspakke-org-a-ordning-1
01017500364,620711241,testressurs-tilgangspakke-org-a-ordning-1
04836895989,312978180,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
02916597927,213456202,testressurs-tilgangspakke-org-ppt-leder-1
02916597927,213456202,testressurs-tilgangspakke-org-skatt-naering-1
25925398376,314288858,testressurs-tilgangspakke-org-pensjon-1
03817299732,314243048,testressurs-tilgangspakke-org-miljorydding-rensing-1
13846998807,214284162,testressurs-tilgangspakke-org-barnehagemyndighet-1
06925398878,214284162,testressurs-tilgangspakke-org-barnehagemyndighet-1
13846998807,214284162,testressurs-tilgangspakke-org-revisorattesterer-1
06925398878,214284162,testressurs-tilgangspakke-org-revisorattesterer-1
13846998807,214284162,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
06925398878,214284162,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
13846998807,214284162,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
06925398878,214284162,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
14072792107,607849250,testressurs-tilgangspakke-org-generelle-helfotjenester-1
20023055431,607849250,testressurs-tilgangspakke-org-generelle-helfotjenester-1
23071364240,607849250,testressurs-tilgangspakke-org-generelle-helfotjenester-1
15121132114,607849250,testressurs-tilgangspakke-org-generelle-helfotjenester-1
09907095832,314242165,testressurs-tilgangspakke-org-damp-varmtvann-1
09907095832,314242165,testressurs-tilgangspakke-org-mine-sider-kommune-1
02905998938,314243331,testressurs-tilgangspakke-org-barnehageeier-1
02905998938,314243331,testressurs-tilgangspakke-org-sport-og-fritid-1
12852049748,313121860,testressurs-tilgangspakke-org-bergverk-1
16817597762,314239695,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
16817597762,314239695,testressurs-tilgangspakke-org-finansiering-og-forsikring-1
16817597762,314239695,testressurs-tilgangspakke-org-transport-i-ror-1
24919298177,314243862,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
08927197058,314242483,testressurs-tilgangspakke-org-ansettelsesforhold-1
05896698135,314252853,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
18053099668,618816125,testressurs-tilgangspakke-org-bergverk-1
11091406065,702242851,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
16888697237,310564699,testressurs-tilgangspakke-org-tinglysing-eiendom-1
09837897146,314256646,testressurs-tilgangspakke-org-jordbruk-1
09110350632,730077475,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
26061765297,730077475,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
04040318157,314321332,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
16817597762,314241924,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
11091406065,700640922,testressurs-tilgangspakke-org-ansettelsesforhold-1
08917499536,312533944,testressurs-tilgangspakke-org-barnehageleder-1
04060737342,624795296,testressurs-tilgangspakke-org-utleie-eiendom-1
15081006471,624795296,testressurs-tilgangspakke-org-utleie-eiendom-1
18863048725,313436594,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
30061003149,624551109,testressurs-tilgangspakke-org-skattegrunnlag-1
10061449901,624551109,testressurs-tilgangspakke-org-skattegrunnlag-1
07875898560,314257227,testressurs-tilgangspakke-org-attester-1
09070831306,608992154,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
07888198770,312409933,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
16887096590,312409933,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
18081762208,620129976,testressurs-tilgangspakke-org-transport-i-ror-1
08922749362,314236254,testressurs-tilgangspakke-org-merverdiavgift-1
13011501561,624562607,testressurs-tilgangspakke-org-lagring-og-andre-tjenester-tilknyttet-transport-1
13051364532,606835027,testressurs-tilgangspakke-org-rapportering-statistikk-1
06110670603,616766619,testressurs-tilgangspakke-org-renovasjon-1
09897298640,210925252,testressurs-tilgangspakke-org-permisjon-1
01017500607,612782660,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
01017500364,612782660,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
01017500607,612782660,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
01017500364,612782660,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
14896496396,314241800,testressurs-tilgangspakke-org-helsetjenester-1
14896496396,314241800,testressurs-tilgangspakke-org-bergverk-1
14896496396,314241800,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
02866193943,314242483,testressurs-tilgangspakke-org-hoyere-utdanning-og-hoyere-yrkesfaglig-utdanning-1
11847198305,314244710,testressurs-tilgangspakke-org-barnevern-1
29030555463,625219922,testressurs-tilgangspakke-org-merverdiavgift-1
18928998483,312219328,testressurs-tilgangspakke-org-trelast-trevarer-papirvarer-1
01041798900,624526872,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
11868397723,313446956,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
18909999134,312530767,testressurs-tilgangspakke-org-godkjenning-av-utdanningsvirksomhet-1
01875997854,313466329,testressurs-tilgangspakke-org-kjoretoy-1
14090930428,624609816,testressurs-tilgangspakke-org-dokumentbasert-tilsyn-1
27906597964,314261305,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
19896994002,313171019,testressurs-tilgangspakke-org-lagring-og-andre-tjenester-tilknyttet-transport-1
13899297193,314259939,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
14887599573,314259939,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
08845899909,314239695,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
05838998870,314239695,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
13816397604,314255259,testressurs-tilgangspakke-org-skatt-naering-1
26875299785,314253973,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
06885699454,314240421,testressurs-tilgangspakke-org-miljorydding-rensing-1
05924999529,310597414,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
28906899533,314248562,testressurs-tilgangspakke-org-familievern-1
26854098518,314239725,testressurs-tilgangspakke-org-barnehagemyndighet-1
01865398219,314239725,testressurs-tilgangspakke-org-barnehagemyndighet-1
20858898634,310754889,testressurs-tilgangspakke-org-permisjon-1
69896301535,310651656,testressurs-tilgangspakke-org-renovasjon-1
69896301535,310651656,testressurs-tilgangspakke-org-krav-og-utlegg-1
69896301535,310651656,testressurs-tilgangspakke-org-lotteri-og-spill-1
15040917702,701789709,testressurs-tilgangspakke-org-miljorydding-rensing-1
30897198610,314241363,testressurs-tilgangspakke-org-finansiering-og-forsikring-1
06864898775,314260457,testressurs-tilgangspakke-org-forskning-1
09917096101,312705672,testressurs-tilgangspakke-org-fiske-1
05886196816,314257227,testressurs-tilgangspakke-org-revisjon-1
28835098372,313897265,testressurs-tilgangspakke-org-akvakultur-1
28835098372,313897265,testressurs-tilgangspakke-org-fiske-1
25121417432,625135060,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
23012925743,625135060,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
29031783249,624652215,testressurs-tilgangspakke-org-toll-1
02905297956,314260619,testressurs-tilgangspakke-org-pensjon-1
02817298586,314256662,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
27033012891,615814377,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
27033012891,615814377,testressurs-tilgangspakke-org-politikk-1
05110645149,701882121,testressurs-tilgangspakke-org-lotteri-og-spill-1
22041521337,624557999,testressurs-tilgangspakke-org-toll-1
03826995709,313466221,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
12893449548,314241258,testressurs-tilgangspakke-org-mine-sider-kommune-1
12893449548,314241258,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
13895998758,310834963,testressurs-tilgangspakke-org-skoleleder-1
18051229785,498665381,testressurs-tilgangspakke-org-sfo-leder-1
18051229785,498665381,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
31836499428,314241045,testressurs-tilgangspakke-org-utleie-eiendom-1
31836499428,314241045,testressurs-tilgangspakke-org-forskning-1
31836499428,314241045,testressurs-tilgangspakke-org-transport-i-ror-1
31836499428,314241045,testressurs-tilgangspakke-org-lufttransport-1
31836499428,314241045,testressurs-tilgangspakke-org-lotteri-og-spill-1
21926099784,314281616,testressurs-tilgangspakke-org-toll-1
06897097484,214282682,testressurs-tilgangspakke-org-helsetjenester-1
08070308291,701697383,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
11827997740,313766063,testressurs-tilgangspakke-org-skoleeier-1
14827094995,313766063,testressurs-tilgangspakke-org-skoleeier-1
11827997740,313766063,testressurs-tilgangspakke-org-eiendomsmegler-1
14827094995,313766063,testressurs-tilgangspakke-org-eiendomsmegler-1
10101225688,701374304,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
09906299191,314259548,testressurs-tilgangspakke-org-eiendomsmegler-1
14072792107,314332881,testressurs-tilgangspakke-org-revisjon-1
20023055431,314332881,testressurs-tilgangspakke-org-revisjon-1
23071364240,314332881,testressurs-tilgangspakke-org-revisjon-1
15121132114,314332881,testressurs-tilgangspakke-org-revisjon-1
11917498840,314242173,testressurs-tilgangspakke-org-folkeregister-1
04897797432,310481459,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
08837295948,310481459,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
04897797432,310481459,testressurs-tilgangspakke-org-jernbanetransport-1
08837295948,310481459,testressurs-tilgangspakke-org-jernbanetransport-1
08897397596,310192465,testressurs-tilgangspakke-org-yrkesskade-1
01050345323,498665381,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
24111304110,624659821,testressurs-tilgangspakke-org-ordinaer-post-til-virksomheten-1
08110360585,702050634,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
15030457193,625244722,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
05050916776,625244722,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
03865596722,314254198,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
15857098592,314244273,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
01017500607,618892522,testressurs-tilgangspakke-org-skoleleder-1
01017500364,618892522,testressurs-tilgangspakke-org-skoleleder-1
01017500607,618892522,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
01017500364,618892522,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
08835696759,313056147,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
08835696759,313056147,testressurs-tilgangspakke-org-kommuneoverlege-1
13896399807,314255275,testressurs-tilgangspakke-org-miljorydding-rensing-1
13917895907,314281179,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
25815899973,314244559,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
09926196194,313628027,testressurs-tilgangspakke-org-bergverk-1
13836997357,310101354,testressurs-tilgangspakke-org-plansak-1
14834899168,314261216,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
11848199550,314253345,testressurs-tilgangspakke-org-lotteri-og-spill-1
01017501581,602018687,testressurs-tilgangspakke-org-forskning-1
01017502537,602018687,testressurs-tilgangspakke-org-forskning-1
06908997237,314241371,testressurs-tilgangspakke-org-helsetjenester-1
06908997237,314241371,testressurs-tilgangspakke-org-tinglysing-eiendom-1
02875997702,314258428,testressurs-tilgangspakke-org-sjofart-1
27847097162,314258428,testressurs-tilgangspakke-org-sjofart-1
06031328479,624621794,testressurs-tilgangspakke-org-politikk-1
06854895980,314255690,testressurs-tilgangspakke-org-toll-1
02817699696,310015806,testressurs-tilgangspakke-org-plansak-1
24021716290,615375373,testressurs-tilgangspakke-org-motorvognavgift-1
31928997173,313194485,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
13011501561,700518817,testressurs-tilgangspakke-org-akvakultur-1
13011501561,700518817,testressurs-tilgangspakke-org-sykefravaer-1
11020602289,625135060,testressurs-tilgangspakke-org-beredskap-1
15122851300,730078366,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
27061415926,730078366,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
10886696715,212988502,testressurs-tilgangspakke-org-sport-og-fritid-1
13887498568,214240572,testressurs-tilgangspakke-org-byggesoknad-1
19916198852,314249151,testressurs-tilgangspakke-org-akvakultur-1
21828997901,314252918,testressurs-tilgangspakke-org-revisjon-1
22889298352,213940422,testressurs-tilgangspakke-org-lotteri-og-spill-1
03847098472,310901539,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
07887097180,310901539,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
26072986570,624522737,testressurs-tilgangspakke-org-damp-varmtvann-1
26072986570,624522737,testressurs-tilgangspakke-org-pensjon-1
26072986570,624522737,testressurs-tilgangspakke-org-ansettelsesforhold-1
26121689625,701566246,testressurs-tilgangspakke-org-lotteri-og-spill-1
10878399442,314240030,testressurs-tilgangspakke-org-a-ordning-1
09877299373,314240030,testressurs-tilgangspakke-org-a-ordning-1
10100941185,473245671,testressurs-tilgangspakke-org-trafikant-1
10100941185,473245671,testressurs-tilgangspakke-org-utleie-eiendom-1
20866898082,313705552,testressurs-tilgangspakke-org-ordinaer-post-til-virksomheten-1
16838399669,314240499,testressurs-tilgangspakke-org-avfall-behandle-gjenvinne-1
16838399669,314240499,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
16838399669,314240499,testressurs-tilgangspakke-org-tinglysing-eiendom-1
16120371405,620711241,testressurs-tilgangspakke-org-fornoyelser-1
03846598862,314254341,testressurs-tilgangspakke-org-folkeregister-1
26875299785,314254279,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
06917198207,313343324,testressurs-tilgangspakke-org-miljorydding-rensing-1
21867996726,313343324,testressurs-tilgangspakke-org-miljorydding-rensing-1
11886399687,314246675,testressurs-tilgangspakke-org-varehandel-1
28916799936,314241827,testressurs-tilgangspakke-org-eiendomsmegler-1
02916794730,314242955,testressurs-tilgangspakke-org-avfall-behandle-gjenvinne-1
01017500607,624526201,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
01017500364,624526201,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
07896999898,314256654,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
24854797782,314256654,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
05897497923,314244508,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
02875997702,314257014,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
27847097162,314257014,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
