tossn,fromssn,partyid
20877698301,09890697329,63470689
16876898601,18887397658,62229634
09887398914,22867899891,62084409
09907599415,09927598016,62598155
22867899891,26082754600,50353504
04827498829,26033253558,60101595
22867899891,15050904420,53690798
27858598473,14897799171,61776305
15907196167,26033253558,60101595
03887698871,09907599415,62601677
08818797800,15897397983,61849364
18887397658,23867399321,61862174
22891798079,08818797800,63471029
14887899879,18878399001,61715845
28830598911,23867399321,61862174
20837798877,20877698301,62503707
31877899066,21918298808,62674137
20837798877,02867998562,61815901
12888298868,22857697778,62312752
10890698080,17888197281,62301747
09890697329,10867198356,61795362
08877698867,26033253558,60101595
07818198498,08877698867,61770863
08877698867,12848499542,61716136
04867998611,31837198529,62094735
02867998562,10867198356,61795362
18878399001,14897799171,61776305
14905797213,01897698702,61911822
17888197281,25847998531,62080362
18927798847,23867399321,61862174
14897799171,16876898601,61957059
15897397983,12828198635,62415002
08905397215,18878399001,61715845
21897196244,19901997570,63471043
18887397658,18927798847,62398184
22857697778,16876898601,61957059
07848299272,28918299140,62634175
06927498683,10890698080,63445698
05878598271,04867998611,61808306
25887698468,22891798079,63471028
03907397962,16876898601,61957059
31837198529,20837798877,62420917
05878598271,31877899066,62347585
01112926646,03868098138,62694585
01897698702,12888298868,61856977
31877899066,20837798877,62420917
21918298808,04827498829,62684160
18878399001,12888298868,61856977
13890699981,31888198698,61712310
27092285508,25887698468,62003739
21918298808,10867198356,61795362
23867399321,08818797800,63471029
20877698301,21918298808,62674137
22857697778,03907397962,62653986
19901997570,22887497110,61997757
14907296734,21897196244,61917761
16100958655,28918299140,62634175
27858598473,12888298868,61856977
09927598016,17101512231,55356786
28830598911,18887397658,62229634
15897397983,05878598271,62535341
12828198635,09890697329,63470689
03868098138,08905397215,63471045
28918299140,08905397215,63471045
16876898601,18927798847,62398184
12828198635,20837798877,62420917
04867998611,12828198635,62415002
18878399001,27858598473,62124321
31888198698,09897295250,62115204
14905797213,08905397215,63471045
01899398382,28830598911,61875189
26053235270,13928398492,62514664
17819297029,17101512231,55356786
17101512231,16100958655,53387097
28918299140,01897698702,61911822
17888197281,05907896708,62061372
14897799171,22857697778,62312752
26868499116,13890699981,63394149
12888298868,03907397962,62653986
25887698468,08818797800,63471029
08818797800,31837198529,62094735
23867399321,27092285508,51216745
25847998531,16100970485,53387190
16100970485,16100958655,53387097
27092285508,15897397983,61849364
03887698871,05907896708,62061372
22891798079,05878598271,62535341
01897698702,18878399001,61715845
01112926646,16100958655,53387097
08818797800,05878598271,62535341
28918299140,14905797213,61801720
17101512231,03868098138,62694585
19901997570,63868901421,63471046
08905397215,27858598473,62124321
05907896708,17819297029,61851280
30888498601,02093312271,60690754
13837799192,26053235270,61140992
28830598911,18927798847,62398184
22887497110,09907599415,62601677
01899398382,23867399321,61862174
05907896708,16100970485,53387190
04907597852,30888498601,62338727
16100958655,14905797213,61801720
16876898601,01899398382,61860627
06927498683,63868901421,63471046
18927798847,27092285508,51216745
14890697748,08897699045,62095543
03868098138,28918299140,62634175
63868901421,03887698871,62345144
09907599415,17819297029,61851280
17101512231,01112926646,50711045
06828599206,14897799171,61776305
13928398492,27122095466,52281760
09897295250,10890698080,63445698
14897799171,03907397962,62653986
63868901421,09907599415,62601677
03907397962,18887397658,62229634
06828599206,16876898601,61957059
14887899879,01897698702,61911822
12858196947,06927498683,61764591
23837896894,14890697748,62243085
02093312271,17838398138,62667158
01897698702,27858598473,62124321
05907896708,25847998531,62080362
27122095466,21897196244,61917761
31888198698,12858196947,62662781
25847998531,17819297029,61851280
18887397658,27092285508,51216745
12858196947,10890698080,63445698
27858598473,22857697778,62312752
03868098138,14905797213,61801720
23877599000,14907296734,62404127
08897699045,10927698329,61847825
13928398492,23877599000,62396030
17838398138,13890699981,63394149
14887899879,12888298868,61856977
63868901421,22887497110,61997757
10890698080,03887698871,62345144
22857697778,01899398382,61860627
22887497110,03887698871,62345144
12888298868,06828599206,62224364
14907296734,12858196947,62662781
16100970485,17101512231,55356786
17819297029,01112926646,50711045
14905797213,18878399001,61715845
20877398510,07817797924,62144315
10927698329,26053235270,61140992
26868499116,23877599000,62396030
07848299272,08905397215,63471045
08905397215,14887899879,62088880
16100970485,01112926646,50711045
10847495958,20877398510,61764620
12858196947,09897295250,62115204
21897196244,06927498683,61764591
18878399001,06828599206,62224364
09907599415,05907896708,62061372
09897295250,06927498683,61764591
07848299272,03868098138,62694585
07817797924,30888498601,62338727
13837799192,02867597886,62561396
09927598016,16100958655,53387097
03887698871,25847998531,62080362
27858598473,06828599206,62224364
09907599415,25847998531,62080362
01112926646,28918299140,62634175
23877599000,27122095466,52281760
24857496910,16847598607,61998349
13890699981,14907296734,62404127
04828099081,10847495958,62551379
19838396790,24857496910,61990550
16100958655,07848299272,61934685
28918299140,14887899879,62088880
02867597886,26868499116,62657541
23877599000,21897196244,61917761
02093312271,02867597886,62561396
16847598607,14890697748,62243085
10890698080,63868901421,63471046
09927598016,16100970485,53387190
06927498683,22887497110,61997757
27122095466,14907296734,62404127
17888197281,17819297029,61851280
04907597852,23013162476,60339927
29917798190,02837397017,62381100
08897699045,23013162476,60339927
02867597886,13890699981,63394149
10890698080,22887497110,61997757
26053235270,26868499116,62657541
05877194843,19838396790,62292579
14905797213,14887899879,62088880
17888197281,09907599415,62601677
21897196244,12858196947,62662781
02837397017,10847495958,62551379
25847998531,17101512231,55356786
17819297029,09927598016,62598155
08837597820,29917798190,62426123
02867597886,17838398138,62667158
23013162476,13837799192,61963846
17101512231,07848299272,61934685
14907296734,09897295250,62115204
23013162476,26053235270,61140992
05907896708,09927598016,62598155
01112926646,07848299272,61934685
22887497110,05907896708,62061372
26868499116,27122095466,52281760
20877398510,11890699318,62140632
11890699318,04907597852,62069200
30888498601,13837799192,61963846
03887698871,17888197281,62301747
11890699318,30888498601,62338727
23868098775,30113206949,60466266
13890699981,23877599000,62396030
23013162476,10927698329,61847825
14857899203,08837597820,62384173
63868901421,17888197281,62301747
09897295250,63868901421,63471046
44813500660,19897195634,62295442
17837296935,14890697748,62243085
25847998531,09927598016,62598155
24857496910,17837296935,62651834
17837296935,23837896894,62645771
05848098045,10847495958,62551379
11890699318,07817797924,62144315
13837799192,17838398138,62667158
17838398138,26868499116,62657541
26053235270,02867597886,62561396
19901997570,03887698871,62345144
06927498683,19901997570,63471043
23837896894,11890699318,62140632
22887497110,17888197281,62301747
16878499801,19838396790,62292579
21897196244,09897295250,62115204
30113206949,16878499801,62072277
69875502190,19838396790,62292579
12858196947,19901997570,63471043
11922299066,23868098775,62419329
27122095466,12858196947,62662781
19901997570,10890698080,63445698
29917798190,05848098045,62657059
05848098045,04828099081,62400045
31888198698,21897196244,61917761
69875502190,05877194843,61806316
13890699981,27122095466,52281760
20927897386,15828498271,61736978
14890697748,04907597852,62069200
17837296935,16847598607,61998349
04907597852,10927698329,61847825
14907296734,31888198698,61712310
10927698329,13837799192,61963846
29817197424,08837597820,62384173
31888198698,06927498683,61764591
30888498601,23013162476,60339927
09897295250,19901997570,63471043
04828099081,17837296935,62651834
28847196752,08837597820,62384173
19897195634,29817197424,61977136
12897199783,44813500660,63471040
17838398138,23877599000,62396030
26053235270,17838398138,62667158
30113206949,69875502190,63472049
26868499116,13928398492,62514664
07817797924,04907597852,62069200
23877599000,31888198698,61712310
20917699012,20927897386,61895202
28847196752,14857899203,62635677
13928398492,13890699981,63394149
23837896894,07817797924,62144315
05848098045,02837397017,62381100
10847495958,23837896894,62645771
27122095466,31888198698,61712310
16846095709,23868098775,62419329
05819297403,25907598546,61971280
15828498271,04837796518,62446566
10927698329,02867597886,62561396
13928398492,14907296734,62404127
04837796518,23868098775,62419329
05877194843,05848098045,62657059
14890697748,11890699318,62140632
02867597886,13928398492,62514664
02093312271,26053235270,61140992
30888498601,10927698329,61847825
13837799192,02093312271,60690754
02093312271,26868499116,62657541
04828099081,16847598607,61998349
25907598546,18890697875,63394222
16847598607,23837896894,62645771
16846095709,11922299066,63435986
19897195634,28847196752,62353844
01907396858,05819297403,63471039
17838398138,13928398492,62514664
27838598655,44813500660,63471040
69875502190,16878499801,62072277
07817797924,23013162476,60339927
18890697875,44813500660,63471040
04817296705,28857297204,61875937
10847495958,17837296935,62651834
23013162476,02093312271,60690754
14857899203,69875502190,63472049
14890697748,07817797924,62144315
08897699045,30888498601,62338727
19838396790,04828099081,62400045
26858297930,04817296705,62298252
28847196752,29817197424,61977136
02867298536,20927897386,61895202
27838598655,12897199783,62489317
11890699318,08897699045,62095543
08897699045,13837799192,61963846
15828498271,16846095709,63472051
10927698329,02093312271,60690754
16847598607,11890699318,62140632
20877398510,14890697748,62243085
28857297204,19905995572,62533042
11922299066,28847196752,62353844
02837397017,04828099081,62400045
05877194843,02837397017,62381100
17837296935,20877398510,61764620
02867298536,20917699012,62687090
25907598546,27838598655,62438403
20877398510,04907597852,62069200
01817899427,05819297403,63471039
07817797924,08897699045,62095543
12897199783,16846095709,63472051
02837397017,17837296935,62651834
24857496910,10847495958,62551379
27857998842,31817596854,61795895
14857899203,16878499801,62072277
16878499801,05877194843,61806316
24857496910,23837896894,62645771
16847598607,20877398510,61764620
16878499801,05848098045,62657059
05848098045,24857496910,61990550
02847195064,04817296705,62298252
01817899427,01907396858,61879256
04907597852,08897699045,62095543
21120854779,27857998842,62148710
19838396790,05848098045,62657059
19905995572,20927897386,61895202
07897197515,21120854779,52661895
23837896894,20877398510,61764620
31817596854,05819297403,63471039
20897396670,02837196615,62130567
08837597820,69875502190,63472049
08837597820,05877194843,61806316
20854697553,20897396670,62551441
04828099081,24857496910,61990550
11857399120,27848299052,62400377
23868098775,14857899203,62635677
11897499101,04817296705,62298252
03897399511,11857399120,61863513
05877194843,29917798190,62426123
11922299066,29817197424,61977136
02837196615,11897499101,62477591
16846095709,04837796518,62446566
29817197424,14857899203,62635677
29817197424,69875502190,63472049
04928399678,21120854779,52661895
03927295759,27887496736,62490796
44813500660,11922299066,63435986
20917699012,27838598655,62438403
02837397017,24857496910,61990550
69875502190,29917798190,62426123
44813500660,16846095709,63472051
29917798190,04828099081,62400045
28857297204,02867298536,62477527
14857899203,30113206949,60466266
19817999169,03927295759,61720336
